Latitude,Longitude
-23.09827181299994,-46.46252702699996
-23.09825453699995,-46.46266462599993
-23.09818535999995,-46.46276154999999
-23.09813937599995,-46.46287912899993
-23.09810515499994,-46.46298933399999
-23.09810413299994,-46.46314084599994
-23.09813117599998,-46.46331586299993
-23.09819113199995,-46.46346267299998
-23.09825137399997,-46.46356540199997
-23.09827173899998,-46.46365513299998
-23.09827325999994,-46.46369590199998
-23.09825156299996,-46.46371825199998
-23.09818739899998,-46.46373276799994
-23.09810436699996,-46.46376791099993
-23.09803295499995,-46.46383665499997
-23.09798734999998,-46.46393265499995
-23.09796523599994,-46.46403266099998
-23.09796666099993,-46.46413544199999
-23.09799180299996,-46.46422871699997
-23.09807854099995,-46.46431438699995
-23.09818196199996,-46.46444989399998
-23.09837967799996,-46.46456143299997
-23.09850182499997,-46.46468281199998
-23.09858594899998,-46.46475746499993
-23.09861848199995,-46.46482417799996
-23.09862021499998,-46.46491349799993
-23.09858380699995,-46.46502039099995
-23.09851182299997,-46.46515535999998
-23.09842522399998,-46.46528776099996
-23.09834587299997,-46.46545746599999
-23.09826888599997,-46.46560833599995
-23.09822719999994,-46.46570063599995
-23.09823114299996,-46.46577544099995
-23.09827776699996,-46.46582229799998
-23.09833893499996,-46.46585438299995
-23.09846181899997,-46.46588711099997
-23.09864394699997,-46.46591929899995
-23.09877621799995,-46.46596623299995
-23.09884686799995,-46.46604749099998
-23.09887727099994,-46.46614734299993
-23.09886685999993,-46.46621107699997
-23.09883781899998,-46.46626417599997
-23.09877336999995,-46.46627874099995
-23.09869504199997,-46.46626720699993
-23.09857674399996,-46.46625292399995
-23.09843715299996,-46.46626486799993
-23.09836117899994,-46.46634095799993
-23.09828235099997,-46.46644553799995
-23.09823876499996,-46.46654040599998
-23.09823788399996,-46.46662792799998
-23.09826784799998,-46.46673117099994
-23.09833552599997,-46.46681373499997
-23.09838687799993,-46.46690105199996
-23.09840032599993,-46.46699070599993
-23.09839471499993,-46.46706466299996
-23.09836322599995,-46.46716117499994
-23.09827943099998,-46.46724479199997
-23.09818391899995,-46.46733390499998
-23.09812861699993,-46.46743881799995
-23.09811580599995,-46.46752120199995
-23.09814106399995,-46.46761941099993
-23.09822304799997,-46.46769789199993
-23.09836446599996,-46.46772255499997
-23.09850631299997,-46.46772913399997
-23.09864369399997,-46.46768935899996
-23.09876627199999,-46.46761568399995
-23.09883088999993,-46.46754447499995
-23.09888131899993,-46.46746026699998
-23.09891290399997,-46.46732958799998
-23.09892595599996,-46.46720178599999
-23.09895323999996,-46.46714578399997
-23.09899159699995,-46.46712847099997
-23.09905100799995,-46.46715976099995
-23.09910048499996,-46.46724764299996
-23.09916595199996,-46.46737393099994
-23.09922402799998,-46.46758043499995
-23.09930880699994,-46.46769909399995
-23.09937408299993,-46.46777675199996
-23.09944199899996,-46.46779558399993
-23.09952236799995,-46.46776545199998
-23.09957954599997,-46.46766351799995
-23.09963964899998,-46.46751287799998
-23.09969552399997,-46.46739571099994
-23.09976532299993,-46.46732999899996
-23.09985353799993,-46.46732326999994
-23.09993652199995,-46.46736257499998
-23.10001437199998,-46.46746047699997
-23.10006555799998,-46.46759133699994
-23.10007852899997,-46.46774081599995
-23.10003395499996,-46.46785040499998
-23.09997613299993,-46.46797722999997
-23.09984941799996,-46.46808078099998
-23.09971343599994,-46.46817901199995
-23.09955140799997,-46.46825936499995
-23.09939912399994,-46.46833034199994
-23.09932024799997,-46.46842482599993
-23.09929101499995,-46.46852747899993
-23.09930422399998,-46.46862823299995
-23.09936724199997,-46.46870630399997
-23.09948021399998,-46.46877087599995
-23.09960163099993,-46.46883836299997
-23.09968389999995,-46.46891594499994
-23.09974478099997,-46.46899324399993
-23.09977719199998,-46.46909843999998
-23.09978327099998,-46.46924969799993
-23.09978663899994,-46.46935754099997
-23.09979982299996,-46.46944511599997
-23.09984642199993,-46.46950492199994
-23.09992163199996,-46.46952380599998
-23.10000670699998,-46.46953025799996
-23.10012514699997,-46.46954672699997
-23.10022920999995,-46.46959093999993
-23.10028324799998,-46.46966045499994
-23.10030862399998,-46.46977058399995
-23.10030053999998,-46.46990850699996
-23.10025419299996,-46.47008475999996
-23.10020287799996,-46.47024087099993
-23.10017532799998,-46.47035337099993
-23.10017969799998,-46.47052538599996
-23.10020644799994,-46.47069223699998
-23.10022385799994,-46.47081523699995
-23.10022271099996,-46.47095100299997
-23.10020960999998,-46.47107883099994
-23.10017761599994,-46.47118605599996
-23.10013635599995,-46.47126294399992
-23.10014041599993,-46.471299269
-23.10017791299997,-46.47133089599998
-23.10025818699995,-46.47133441899996
-23.10034818199995,-46.47130703799996
-23.10042422899994,-46.47123598399997
-23.10048882299998,-46.47109813399993
-23.10057013099993,-46.47101161499996
-23.10063018799997,-46.47096113799995
-23.10070162599993,-46.47094372199995
-23.10075155499993,-46.47094693599996
-23.10081548099993,-46.47098863199993
-23.10087902399994,-46.47108961999992
-23.10097046299995,-46.47118303099995
-23.10106912599997,-46.47122991599997
-23.10114210399996,-46.47124684199998
-23.10124309599996,-46.47123998599994
-23.10132363399998,-46.47120780199998
-23.10142346799995,-46.47117019599996
-23.10150436399994,-46.47113783099996
-23.10159706999997,-46.47112347399997
-23.10168716099997,-46.47112673999993
-23.10175350999998,-46.47115045399994
-23.10181486799996,-46.47119957299998
-23.10185224599996,-46.47128935799998
-23.10185856299995,-46.47139139399997
-23.10180549099994,-46.47148017299997
-23.10171941199997,-46.47155862399994
-23.10162627599993,-46.47161698699995
-23.10156883399998,-46.47169369499995
-23.10155863599994,-46.47174011799996
-23.10157961599998,-46.47178453799995
-23.10166202799996,-46.47179070699997
-23.10175199799994,-46.47177632499995
-23.10184921899997,-46.47170825299996
-23.10195406999998,-46.47161106999994
-23.10205641299996,-46.47151951499994
-23.10212119899995,-46.47138934899994
-23.10217453299998,-46.47125157899995
-23.10223506799997,-46.47108326399996
-23.10231475899997,-46.47094009799997
-23.10235635499993,-46.47079963099997
-23.10240274999995,-46.47071311099995
-23.10246513499993,-46.47067521999998
-23.10251760899996,-46.47063753599997
-23.10258895099997,-46.47063088599998
-23.10267904099993,-46.47065226299998
-23.10275940999998,-46.47069657999998
-23.10283005899993,-46.47075600199997
-23.10287214199997,-46.47085852899994
-23.10287353899997,-46.47096211699994
-23.10282841399993,-46.47112809499998
-23.10276526399997,-46.47129137499995
-23.10269745599993,-46.47142922299998
-23.10264404999998,-46.47155995699994
-23.10264518299994,-46.47168619799999
-23.10269845399995,-46.47181513699995
-23.10276833699993,-46.47195222299995
-23.10288555799997,-46.47201745299998
-23.10298436399995,-46.47202837399993
-23.10304586499996,-46.47201907999994
-23.10313365099995,-46.47196880399997
-23.10321421299994,-46.47187283399995
-23.10335012699993,-46.47180239899996
-23.10347163699993,-46.471739825
-23.10361436799997,-46.47170784599996
-23.10373542499997,-46.47170661899997
-23.10385626499993,-46.47173580699995
-23.10394604399994,-46.47179029799997
-23.10400946799996,-46.47186253999996
-23.10405375999994,-46.47194485099993
-23.10408143999996,-46.47202173999995
-23.10407829899998,-46.47212139099997
-23.10404666199997,-46.47220883199997
-23.10398153399996,-46.47226203099996
-23.10391700999998,-46.47232252699996
-23.10382413599996,-46.47236023599999
-23.10375507499998,-46.47239789299994
-23.10368128499994,-46.47244873099999
-23.10364287899995,-46.47249219799994
-23.10363543799997,-46.47255408599995
-23.10366086099998,-46.47262131899998
-23.10372183599998,-46.47268097399996
-23.10378521099994,-46.47276443899995
-23.10385506599994,-46.47286499199998
-23.10390857599998,-46.47299603699997
-23.10393815399993,-46.47312705699994
-23.10396302599997,-46.47318881599994
-23.10398611999995,-46.47321756599997
-23.10403561899994,-46.47321309899996
-23.10409246299997,-46.47315540599994
-23.10420905399997,-46.47309272999997
-23.10434465699996,-46.47307092599993
-23.10445620699994,-46.47308467599998
-23.10454612999996,-46.47311894999996
-23.10462628299996,-46.47317079499993
-23.10468024799997,-46.47325387499995
-23.10470765899993,-46.47336156699999
-23.10470665299994,-46.47349969999993
-23.10467924299996,-46.47362524599998
-23.10467806999998,-46.47369219699993
-23.10470356399998,-46.47371316199997
-23.10474598099995,-46.47370597099996
-23.10479336799995,-46.47363499399995
-23.10486511699997,-46.47352080999996
-23.10497520099995,-46.47342170099995
-23.10505657599998,-46.47336870699996
-23.10512815699997,-46.47335393899995
-23.10518989799994,-46.47335741199997
-23.10526563299993,-46.47339941999995
-23.10535762099994,-46.47346704299997
-23.10545417099996,-46.47353445699997
-23.10551982599998,-46.47364390399996
-23.10558301999998,-46.47373127599996
-23.10560107399994,-46.47382602199997
-23.10559550699998,-46.47391788699998
-23.10555914099996,-46.47401216599997
-23.10550136299997,-46.47411376499998
-23.10541751599993,-46.47421549199998
-23.10533599699994,-46.47429700399995
-23.10529026799998,-46.47437887699994
-23.10527766699994,-46.47443796499994
-23.10528895099998,-46.47445381899996
-23.10532908699997,-46.47444442099992
-23.10540729499996,-46.47441981699995
-23.10550468299994,-46.47441332399995
-23.10561601799998,-46.47442182599996
-23.10569821899998,-46.47444387699994
-23.10583067699997,-46.47449395599995
-23.10596522699996,-46.47454133599996
-23.10607370599996,-46.47459857999996
-23.10614903299995,-46.47464500399997
-23.10617939999997,-46.47470149599997
-23.10618590699994,-46.47480630999996
-23.10615412599998,-46.47490549499997
-23.10608213599994,-46.47505622599995
-23.10595661799994,-46.47513760899994
-23.10589905499995,-46.47517785999997
-23.10582994499998,-46.47516413499994
-23.10574482299995,-46.47510720099996
-23.10568845899996,-46.47497846499995
-23.10563989599996,-46.47484461599998
-23.10559382799994,-46.47476194199993
-23.10553302199997,-46.47473570799997
-23.10548349999993,-46.47474526099996
-23.10541945499995,-46.47480621899995
-23.10535965899993,-46.47494152499996
-23.10531340399997,-46.47508500299995
-23.10530022599994,-46.47523652499996
-23.10532725799993,-46.47538355599994
-23.10540880399998,-46.47551561099993
-23.10552830199998,-46.47564535699996
-23.10567158899994,-46.47575241499994
-23.10582891899998,-46.47582299599998
-23.10595379399996,-46.47586529099992
-23.10607180299996,-46.47588194699996
-23.10619247599993,-46.47587768799997
-23.10626828299996,-46.47583229999998
-23.10633979399995,-46.47573550199996
-23.10639037099998,-46.47559503299993
-23.10644622999996,-46.47548009699996
-23.10647810699993,-46.47540123199997
-23.10653564599994,-46.47537351499994
-23.10658087199994,-46.47537667899996
-23.10663773899995,-46.47542087099998
-23.10668709299996,-46.47550832299999
-23.10672178199997,-46.47568727199996
-23.10676398099996,-46.47583869299996
-23.10678152899994,-46.47599047499995
-23.10683222899996,-46.47617845699995
-23.10690623699998,-46.47635330899993
-23.10695907299993,-46.47653802299993
-23.10696915599993,-46.47664810599998
-23.10695395999994,-46.47668614999998
-23.10691567299995,-46.47668552899995
-23.10685887699998,-46.47663612099996
-23.10679538399994,-46.47654013299995
-23.10668728899998,-46.47646978399996
-23.10658370799996,-46.47643293699997
-23.10650115499993,-46.47642715299997
-23.10644440699997,-46.47644456699993
-23.10639447699998,-46.47649568899993
-23.10638216299999,-46.47658303699995
-23.10639788699996,-46.47672228499994
-23.10647009299993,-46.47686435999998
-23.10657053099993,-46.47698357299998
-23.10668791399996,-46.47704883499995
-23.10678909499995,-46.47710079999996
-23.10692433799994,-46.47712215499996
-23.10700225899996,-46.47713357199996
-23.10710881599994,-46.47714221099994
-23.10719398599997,-46.47717594599993
-23.10723395399998,-46.47723744899998
-23.10723337799993,-46.47728322499994
-23.10719736999995,-46.47736683999995
-23.10711131299996,-46.47747341999997
-23.10701080399997,-46.47758275099994
-23.10692930699997,-46.47765681299995
-23.10689781099995,-46.47780252499996
-23.10685616199993,-46.47797685999996
-23.10686168199993,-46.47809002899992
-23.10689845699994,-46.47820615599994
-23.10696610199994,-46.47831236899998
-23.10706219199994,-46.47841614299995
-23.10717727099995,-46.47850691699995
-23.10727357799993,-46.47857468999996
-23.10734583399994,-46.47858802799993
-23.10739547599997,-46.47859404699995
-23.10747353999994,-46.47857935899997
-23.10754005799993,-46.47853677199998
-23.10762805999997,-46.47850199799996
-23.10773495499996,-46.47849771499995
-23.10781553999993,-46.47852169199996
-23.10789110599995,-46.47859954299997
-23.10797572199994,-46.47877908099997
-23.10815356999996,-46.47887496799996
-23.10824272199994,-46.47895543999995
-23.10833434799997,-46.47898193499998
-23.10841699699995,-46.47898543699995
-23.10849743799997,-46.47896597399995
-23.10860183599993,-46.47894152699997
-23.10870395199993,-46.47893985599995
-23.10878370499995,-46.47895420599996
-23.10892564599992,-46.47896850399997
-23.10906295299998,-46.47899307799997
-23.10919531599995,-46.47900462499996
-23.10931368399997,-46.47901375799994
-23.10944383799995,-46.47905302199996
-23.10952401499998,-46.47911787199996
-23.10958971499997,-46.47918490299998
-23.10961986399997,-46.47928054799996
-23.10961644699995,-46.47941858099995
-23.10957966899997,-46.47956935599996
-23.10953796999996,-46.47973258599995
-23.10945586999998,-46.47980628699996
-23.10940072999995,-46.47984394199995
-23.10932693799998,-46.47984051599997
-23.10924642599997,-46.47979024999996
-23.10910482099996,-46.47971845999996
-23.10887935699998,-46.47969406599998
-23.10875640399995,-46.47965708699996
-23.10865966499995,-46.47961779899998
-23.10858426599998,-46.47952388999994
-23.10844352299995,-46.47948218799996
-23.10837998199997,-46.47940392099997
-23.10825753499995,-46.47932287799994
-23.10811614799997,-46.47929609699997
-23.10800502899997,-46.47929254299999
-23.10792216499993,-46.47932529299993
-23.10786270299997,-46.47939668299995
-23.10782887899995,-46.47947855699994
-23.10781620399996,-46.47959151899994
-23.10782462699996,-46.47970458599997
-23.10785201499993,-46.47988174999995
-23.10787644799996,-46.48005369899994
-23.10789615299996,-46.48026758999998
-23.10795436999996,-46.48037829499998
-23.10799839199996,-46.48041454799994
-23.10802885299995,-46.48041010999998
-23.10808569599993,-46.48036461899995
-23.10815007899993,-46.48027316899999
-23.10822435199998,-46.48017639899996
-23.10828450999998,-46.48010557999999
-23.10837042499998,-46.48008863399998
-23.10846298799993,-46.48009481099996
-23.10856479299997,-46.48014717899997
-23.10866609399994,-46.48023782599995
-23.10875058799996,-46.48036266199995
-23.10882725199997,-46.48044030599992
-23.10889047799999,-46.48048735499998
-23.10897058099994,-46.48052734599997
-23.10911705899997,-46.48056549399996
-23.10932035499997,-46.48063605499992
-23.10944287499996,-46.48072161599998
-23.10953447499998,-46.48080123299997
-23.10954789199997,-46.48086507199996
-23.10951893899994,-46.48090885999994
-23.10945160199998,-46.48094620399996
-23.10934948299996,-46.48095702299997
-23.10916927899996,-46.48097259199994
-23.10895121799996,-46.48100456299994
-23.10883016099996,-46.48108558099996
-23.10873937299993,-46.48118977199994
-23.10865314399996,-46.48126378399995
-23.10862642399997,-46.48131262299994
-23.10863780099993,-46.48135165299993
-23.10868955399997,-46.48143012899992
-23.10882851599996,-46.48153408899998
-23.10896020399997,-46.48166872199994
-23.10907499099994,-46.48179764699995
-23.10914251199995,-46.48195827899997
-23.10918915299993,-46.48208432299998
-23.10923293499997,-46.48220852499998
-23.10933130199993,-46.48227913799997
-23.10945850099995,-46.48231430399994
-23.10965669199993,-46.48231503199996
-23.10972306499997,-46.48229050899995
-23.10981802899994,-46.48225542499995
-23.10989647899993,-46.48215424399996
-23.11001825799996,-46.48207558799992
-23.11009243599995,-46.48199981299996
-23.11019736399993,-46.48198509999996
-23.11026378699995,-46.48198844899997
-23.11032778199996,-46.48203521399995
-23.11039129799997,-46.48209222899993
-23.11044285799994,-46.48217184599996
-23.11045629899996,-46.48224339299998
-23.11043666099995,-46.48234742799997
-23.11033381999994,-46.48251032199993
-23.11023049699998,-46.48264064599994
-23.11019369299993,-46.48278176699995
-23.11019714299994,-46.48287443899994
-23.11023410799993,-46.48298727499997
-23.11031280699996,-46.48312686799994
-23.11041570999993,-46.48330001599993
-23.11054432099996,-46.48342948899995
-23.11066157899995,-46.48352571899995
-23.11079091399995,-46.48356786599992
-23.11089473299995,-46.48356888099994
-23.11098710399995,-46.48354348299995
-23.11109120199996,-46.48348564099996
-23.11119598599993,-46.48341235599997
-23.11128660799994,-46.48329786199997
-23.11137060599998,-46.48321380699997
-23.11141645799995,-46.48310351599997
-23.11141984799997,-46.48299789199996
-23.11136872199995,-46.48287874799996
-23.11125849599995,-46.48279855799996
-23.11119296599998,-46.48271629199996
-23.11117006799998,-46.48265496899995
-23.11118716199996,-46.48257633799994
-23.11126369299996,-46.48251395599993
-23.11142539199994,-46.48249010899997
-23.11158428099999,-46.48249963799998
-23.11175713999995,-46.48254385899998
-23.11198911199995,-46.48230272399996
-23.11180433699997,-46.48204508899994
-23.11160265299998,-46.48181886199995
-23.11142298899995,-46.48161011399998
-23.11127194199997,-46.48127125499997
-23.11106253499997,-46.48103830699995
-23.11091173799997,-46.48087160899996
-23.11081125099997,-46.48072928199997
-23.11074240499994,-46.48054919199996
-23.11068351499995,-46.48031756999995
-23.11064421699996,-46.48006531399993
-23.11062113099996,-46.47968018299997
-23.11062491199993,-46.47945265099997
-23.11064936399998,-46.47921127099994
-23.11067394499997,-46.47887320499996
-23.11068666999995,-46.47855246399996
-23.11070241599998,-46.47814885299994
-23.11072219499994,-46.47767936299994
-23.11075359399996,-46.47745314299993
-23.11078064499998,-46.47723217699996
-23.11078768199997,-46.47683308799999
-23.11078390999995,-46.47646928499995
-23.11079979399994,-46.47627807899995
-23.11082397299998,-46.47610047199998
-23.11085805299996,-46.47581057599997
-23.11093862499996,-46.47548265899997
-23.11103136499997,-46.47515724599998
-23.11110413999995,-46.47492039399998
-23.11114122099997,-46.47465904899997
-23.11116108599998,-46.47437655399995
-23.11116653299996,-46.47403707899998
-23.11118460799997,-46.47367074299996
-23.11122044899997,-46.47336375199995
-23.11125321599997,-46.47314295399997
-23.11128517799995,-46.47299787699996
-23.11133140399994,-46.47268309399993
-23.11147442399994,-46.47246564299996
-23.11156360699994,-46.47228595699994
-23.11165001199993,-46.47213859
-23.11173609199994,-46.47198777999995
-23.11187406199997,-46.47182549899998
-23.11206991599994,-46.47168469499997
-23.11226549799994,-46.47158097799996
-23.11239851299996,-46.47146344699996
-23.11249930999998,-46.47129032999994
-23.11259691799995,-46.47101120899998
-23.11271657299994,-46.47075622599993
-23.11281855699997,-46.47056545199996
-23.11288265199994,-46.47034513199998
-23.11294946999993,-46.47010560899997
-23.11299405599993,-46.46989821299996
-23.11301840099998,-46.46961274499995
-23.11301309999993,-46.46947251799998
-23.11300943999993,-46.46934815599997
-23.11298566799996,-46.46913149999995
-23.11289556799994,-46.46894721799998
-23.11281258099996,-46.46872500099994
-23.11270501599995,-46.46840654799996
-23.11256554899995,-46.46825234599999
-23.11251721699995,-46.46808487299995
-23.11248890199994,-46.46789314699998
-23.11246321299996,-46.46764215399998
-23.11244071299996,-46.46741271799993
-23.11242290899997,-46.46712409299993
-23.11241311699996,-46.46667651999997
-23.11239579599993,-46.46642230699996
-23.11238903399993,-46.46621419799993
-23.11236658499997,-46.46587385399994
-23.11232395099995,-46.46552675099997
-23.11226930599997,-46.46507169099994
-23.11218231799995,-46.46483030399996
-23.11213579199995,-46.46454301399995
-23.11211398099994,-46.46422952699992
-23.11211689199996,-46.46393617099994
-23.11214706699997,-46.46371889099998
-23.11218872599994,-46.46348001199993
-23.11228341899994,-46.46323070199998
-23.11241381099995,-46.462978084
-23.11254727599993,-46.46282401499997
-23.11264624299997,-46.46262705899994
-23.11274254199998,-46.46246269499994
-23.11280205699995,-46.46229128499995
-23.11281583899995,-46.46202038799997
-23.11278474499994,-46.46177919299998
-23.11275347099996,-46.46157114599998
-23.11274629699994,-46.46134684699996
-23.11275441199996,-46.46106001299995
-23.11276538899995,-46.46085206499998
-23.11276731599997,-46.46063740499994
-23.11274491999995,-46.46046184499993
-23.11268864999994,-46.46031567199998
-23.11259852699993,-46.46017579199997
-23.11247480999998,-46.46008210899998
-23.11236288099997,-46.45994333999994
-23.11215176399998,-46.45983608099993
-23.11200335999996,-46.45970911899997
-23.11185516199998,-46.45953621899997
-23.11172870799993,-46.45938994499995
-23.11163855999996,-46.45918117999997
-23.11155514599994,-46.45897277599994
-23.11150523999993,-46.45867863699993
-23.11146525199996,-46.45840472699997
-23.11146172599996,-46.45809898699998
-23.11149435599998,-46.45787149999995
-23.11151171799997,-46.45752492699995
-23.11150572399998,-46.45723420099995
-23.11147489999996,-46.45697608699993
-23.11140413199996,-46.45675735499998
-23.11132080599998,-46.45648396399997
-23.11121295999993,-46.45626887299994
-23.11114794799994,-46.45599440099994
-23.11110171299998,-46.45567400099998
-23.11107106599997,-46.45537386399997
-23.11107999199993,-46.45519925999997
-23.11111202399997,-46.45501014299998
-23.11117553899993,-46.45474715699999
-23.11127253299998,-46.45453002699998
-23.11133549699997,-46.45430589299998
-23.11135888299998,-46.45406542399996
-23.11139468299997,-46.45390745499998
-23.11143271699996,-46.45380922099997
-23.11150370999997,-46.45370797399994
-23.11160524799993,-46.45361288199996
-23.11174142799996,-46.45350937499995
-23.11193139899996,-46.45342179299996
-23.11207554299995,-46.45330827699996
-23.11225947299995,-46.45323381899993
-23.11243653199995,-46.45316735699998
-23.11270240399995,-46.45312643799997
-23.11288259999998,-46.45310834199995
-23.11304433199996,-46.45306279699998
-23.11321967499998,-46.45298064799994
-23.11336260399997,-46.45290498999998
-23.11348070799994,-46.45278612699997
-23.11362395199995,-46.45265423599994
-23.11379821199995,-46.45249581199994
-23.11407367699996,-46.45234148299993
-23.11435010299994,-46.45222354099997
-23.11457678199997,-46.45205537299996
-23.11489245499996,-46.45197348599999
-23.11506000399993,-46.45186479299998
-23.11521246999996,-46.45173544199997
-23.11531255399996,-46.45160556699994
-23.11536622599994,-46.45143887499996
-23.11542030899994,-46.45128188899997
-23.11544026899998,-46.45110826299998
-23.11546354199993,-46.45084764999996
-23.11549068099998,-46.45063737099998
-23.11552964499998,-46.45032615799993
-23.11564468599994,-46.45010305799997
-23.11573640999995,-46.44983982599997
-23.11582843099995,-46.44947306499995
-23.11593682899996,-46.44910689699998
-23.11605272999998,-46.44889384099997
-23.11614428799993,-46.44875096899995
-23.11623211199998,-46.44856163199995
-23.11635748599997,-46.44838200799995
-23.11645180299996,-46.44821501499996
-23.11647807799994,-46.44801096899995
-23.11647065899996,-46.44778312399995
-23.11643878899997,-46.44754852799997
-23.11638839499994,-46.44737396799997
-23.11633435999994,-46.44719365299994
-23.11624677099997,-46.44698510099995
-23.11612821199998,-46.44681711499993
-23.11606175699995,-46.44661962499998
-23.11604505499997,-46.44645905399993
-23.11604959399995,-46.44633574299996
-23.11608784899994,-46.44624596299997
-23.11613805999997,-46.44611379599996
-23.11628757599993,-46.44595819799997
-23.11643737899993,-46.44583236199998
-23.11655902999996,-46.44574702499995
-23.11670502699997,-46.44557118999995
-23.11707918299993,-46.44545649399998
-23.11729346899995,-46.44538066199993
-23.11739612399998,-46.44532070999998
-23.11742447999995,-46.44526731799994
-23.11743428599993,-46.44520024099995
-23.11741638699993,-46.44508573899997
-23.11734634999993,-46.44493399299995
-23.11722717299995,-46.44475569699994
-23.11713613999996,-46.44455744499993
-23.11704837999997,-46.44439966199996
-23.11699418799998,-46.44421891099996
-23.11698346199995,-46.44406865299993
-23.11700335199998,-46.44391777999994
-23.11707627199996,-46.44373536599994
-23.11722009099998,-46.44361943299998
-23.11732620199996,-46.44348630499996
-23.11738612399995,-46.44329613499998
-23.11743428199998,-46.44310561199995
-23.11744215799996,-46.44298661799996
-23.11740847599998,-46.44279794699997
-23.11728666399995,-46.44260262399995
-23.11715549999997,-46.44237651199995
-23.11696600899995,-46.44216710199999
-23.11677638899994,-46.44203435899993
-23.11660781399996,-46.44197637299992
-23.11650022899994,-46.44195811499998
-23.11635209199994,-46.44196259899996
-23.11615119799995,-46.44199373299995
-23.11593145099994,-46.44200208899997
-23.11577071199997,-46.44197743699993
-23.11565659599995,-46.44191199199998
-23.11556272099995,-46.44177018599999
-23.11544038399995,-46.44161854499999
-23.11533058899994,-46.44147389399996
-23.11525462299994,-46.44125907499995
-23.11518856599996,-46.44101765299996
-23.11512900299994,-46.44071607399998
-23.11507612099996,-46.44051343599995
-23.11501746299996,-46.44030486199995
-23.11490811599998,-46.44016657399993
-23.11479503699996,-46.44008505299996
-23.11467530799996,-46.44000294599994
-23.11450301299993,-46.43990816799992
-23.11425812999994,-46.43978375599995
-23.11388230199998,-46.43971500099998
-23.11370672299995,-46.43962334399998
-23.11358092999996,-46.43954221899996
-23.11349822599993,-46.43948498899994
-23.11347094099995,-46.43939139999998
-23.11347486199998,-46.43929495799995
-23.11352206399994,-46.43919550099997
-23.11360950599993,-46.43903300599993
-23.11373462399996,-46.43880733899994
-23.11390666299997,-46.43859185299993
-23.11408165099994,-46.43840194899997
-23.11415446999996,-46.43816492999998
-23.11419682199994,-46.43796774499998
-23.11421090799996,-46.43781996399997
-23.11419535799996,-46.43752481799999
-23.11415272599993,-46.43729259899993
-23.11409323899993,-46.43717611399995
-23.11401969699995,-46.43700245899998
-23.11386893499997,-46.43672294699996
-23.11364134799993,-46.43653906799995
-23.11351009599997,-46.43624019799996
-23.11335619599993,-46.43608894599998
-23.11330899399996,-46.43593447699993
-23.11330714499996,-46.43576630699993
-23.11333134999995,-46.43562293099996
-23.11337484099994,-46.43548696499995
-23.11346033299998,-46.43535525099998
-23.11360738799993,-46.43514029799996
-23.11384271099996,-46.43494903099997
-23.11400982099997,-46.43472312199998
-23.11421282499998,-46.43441927099997
-23.11451659599993,-46.43415528699995
-23.11477829299997,-46.43392651899995
-23.11503650899994,-46.43366303999994
-23.11534352399997,-46.43347116999996
-23.11550992499997,-46.43327944099997
-23.11563159499997,-46.43315069199998
-23.11573645999994,-46.43307459499993
-23.11583440499993,-46.43303381699997
-23.11595795899996,-46.43303491899998
-23.11606173899997,-46.43307212999997
-23.11626558099994,-46.43313033199995
-23.11645951199995,-46.43320240599996
-23.11667254399998,-46.43324624599995
-23.11683749099996,-46.43325124599994
-23.11697690899996,-46.43321008899994
-23.11707444199993,-46.43314079099997
-23.11714967599994,-46.43297607499994
-23.11717058999994,-46.43266754899997
-23.11718965099993,-46.43239749199996
-23.11720177799998,-46.43219068399998
-23.11721991299993,-46.43202199299998
-23.11719551599998,-46.43187049699998
-23.11714496199994,-46.43168709799994
-23.11704937299993,-46.43146530599995
-23.11693388399993,-46.43128926699995
-23.11688039099993,-46.43110997299993
-23.11684960099996,-46.43083245599996
-23.11681967799996,-46.43051310499993
-23.11680641499993,-46.43022177399996
-23.11679931299994,-46.43000744499993
-23.11677207199995,-46.42981399499996
-23.11672199099996,-46.42958841099994
-23.11662678299996,-46.42938026399997
-23.11652813699993,-46.42921202199994
-23.11647321599997,-46.42908920999998
-23.11646458399997,-46.42892767299998
-23.11646288799994,-46.42875217399996
-23.11644822199997,-46.42863244599993
-23.11641047199993,-46.42851251199994
-23.11635321099993,-46.42837185299994
-23.11631881099993,-46.42817882399999
-23.11632055999996,-46.42795426999992
-23.11632259399994,-46.42777538899998
-23.11632095799996,-46.42761364499995
-23.11629000499994,-46.42742700499998
-23.11622034699997,-46.42727578699999
-23.11619578599993,-46.42712159699993
-23.11620369399998,-46.42698880799998
-23.11625998699998,-46.42688998399996
-23.11635958599993,-46.42673394199994
-23.11654245799997,-46.42651575799994
-23.11681672799995,-46.42632895299994
-23.11706478599996,-46.42615215999996
-23.11727068499994,-46.42594226599994
-23.11747857099994,-46.42576485499995
-23.11761628799997,-46.42559725999996
-23.11769566399994,-46.42544323799996
-23.11773912399997,-46.42523652899996
-23.11776692199993,-46.42499077599996
-23.11774972599994,-46.42472040099995
-23.11772949599998,-46.42443252799994
-23.11771909699996,-46.42416957799998
-23.11773772899994,-46.42393882299996
-23.11777332499997,-46.42370455199995
-23.11785320599995,-46.42348829899998
-23.11797508599994,-46.42332107799996
-23.11809012999993,-46.42324415199994
-23.11811024199994,-46.42312473099997
-23.11810155199993,-46.42299795499997
